Run,Event,E,px,py,pz,pt,eta,phi,Q,MET,phiMET,Mt
146944,188499351,120.46,-25.33,-7.79,-117.51,26.50,-2.20,-2.84,1,13.88,-1.23,27.64
146944,97119783,209.85,-24.57,-26.30,206.74,36.00,2.45,-2.32,-1,17.90,-2.66,8.55
146944,96499840,37.46,-23.94,-25.76,-12.91,35.17,-0.36,-2.32,1,10.38,0.55,37.86
146944,96771000,56.86,-28.41,8.59,-48.50,29.68,-1.27,2.85,1,31.07,-0.43,60.61
146944,97664736,32.32,28.93,8.40,-11.71,30.12,-0.38,0.28,1,17.13,-2.58,44.99
146944,96831177,265.55,43.74,-8.00,-261.80,44.47,-2.47,-0.18,1,40.84,2.91,85.21
146944,98105241,121.44,30.04,-0.08,117.67,30.04,2.07,-0.00,1,5.26,-0.32,3.95
146944,98721658,82.81,-26.60,-26.42,-73.84,37.49,-1.43,-2.36,-1,6.67,1.21,30.93
146944,99189579,71.79,38.08,-15.04,-58.98,40.94,-1.16,-0.38,-1,35.71,3.03,75.82
146944,98570821,87.71,-17.11,-36.65,77.83,40.45,1.41,-2.01,-1,38.87,1.06,79.25
146944,99404437,136.23,25.15,7.99,-133.65,26.39,-2.32,0.31,-1,6.36,-1.23,18.00
146944,100441655,44.72,-26.95,21.90,-28.18,34.73,-0.74,2.46,-1,42.25,-0.80,76.48
146944,99662817,36.37,29.99,-10.53,-17.68,31.79,-0.53,-0.34,1,35.27,2.95,66.79
146944,100213162,38.60,34.91,16.34,-2.13,38.54,-0.06,0.44,-1,21.86,-3.11,56.87
146944,100121581,46.50,-43.61,3.09,-15.83,43.72,-0.35,3.07,1,39.54,0.52,79.60
146944,101963710,95.10,24.78,-6.92,-91.56,25.73,-1.98,-0.27,-1,31.97,-0.14,3.70
146944,101459032,62.85,20.72,20.24,-55.78,28.97,-1.41,0.77,-1,9.98,-1.45,30.46
146944,101072914,132.54,24.21,-15.59,-129.38,28.79,-2.21,-0.57,-1,1.31,-1.91,7.61
146944,101097402,55.01,-21.20,-35.87,-35.92,41.66,-0.78,-2.10,1,38.23,1.42,78.38
146944,103322398,82.61,0.91,37.32,-73.69,37.33,-1.43,1.55,-1,30.21,-1.49,67.07
146944,103269615,59.27,-50.18,31.53,0.82,59.26,0.01,2.58,1,37.17,-0.50,93.82
146944,102618145,139.76,-26.67,7.34,136.99,27.66,2.30,2.87,1,16.46,-0.34,42.65
146944,103116667,40.02,-4.17,-34.81,-19.29,35.06,-0.53,-1.69,-1,43.50,1.52,78.06
146944,106817913,35.72,3.96,35.43,2.25,35.65,0.06,1.46,-1,31.83,-1.75,67.33
146944,107003585,66.46,-1.67,29.82,59.37,29.87,1.44,1.63,1,5.65,-0.60,23.30
146944,106241082,32.88,15.36,-22.93,17.87,27.60,0.61,-0.98,1,29.28,2.35,56.61
146944,106695531,140.67,-33.42,-4.97,-136.55,33.79,-2.10,-2.99,-1,12.35,-0.03,40.70
146944,106747971,36.00,2.70,-35.79,2.73,35.89,0.08,-1.50,-1,46.37,1.01,77.46
146944,106130365,161.96,8.80,-26.04,-159.61,27.49,-2.46,-1.24,1,11.32,-2.46,20.22
146944,127867395,34.20,-5.19,32.91,7.72,33.31,0.23,1.73,-1,44.19,-1.24,76.46
146944,126848705,124.70,-19.13,-17.06,122.04,25.63,2.26,-2.41,-1,1.91,-1.11,8.48
146944,127716477,108.71,-8.06,-31.63,103.69,32.64,1.87,-1.82,1,32.05,1.48,64.49
146944,127856431,70.55,-16.50,33.75,59.71,37.57,1.24,2.03,1,47.43,-0.90,83.93
146944,127026238,200.71,-30.66,10.82,198.05,32.52,2.51,2.80,1,38.34,-0.37,70.61
146944,127095686,107.25,-18.88,-88.00,-58.33,90.00,-0.61,-1.78,1,18.00,1.01,79.28
146944,127945930,169.62,-23.68,-19.51,166.82,30.68,2.39,-2.45,1,15.24,0.88,43.06
146944,556905320,72.52,-30.72,29.67,58.60,42.71,1.12,2.37,1,33.76,-0.75,75.95
146944,556970490,71.28,-25.32,30.21,-59.39,39.42,-1.20,2.27,-1,37.22,-0.39,74.41
146944,557386988,28.56,18.65,-21.58,-1.56,28.52,-0.05,-0.86,1,25.08,2.19,53.42
146944,557148589,67.39,-0.21,-35.35,-57.38,35.36,-1.26,-1.58,1,35.65,1.61,70.99
146944,557755957,102.16,-16.68,-19.57,98.87,25.72,2.06,-2.28,1,1.32,0.23,11.07
146944,558084590,56.17,30.40,9.61,46.24,31.89,1.17,0.31,-1,46.34,-2.90,76.84
146944,559138968,32.36,-5.57,31.63,-3.96,32.12,-0.12,1.75,-1,45.00,-1.23,75.78
146944,559007417,126.10,-14.42,-31.56,-121.23,34.70,-1.96,-2.00,1,31.25,0.54,62.92
146944,558993739,155.53,27.59,-14.23,152.40,31.04,2.29,-0.48,-1,7.63,-2.53,26.33
146944,559313843,35.57,26.29,-2.41,-23.84,26.40,-0.81,-0.09,1,15.75,-1.67,29.01
146944,558182220,37.29,30.82,-8.22,19.31,31.90,0.57,-0.26,-1,20.37,1.57,40.37
146944,558615092,307.76,52.40,8.28,303.15,53.05,2.44,0.16,1,36.47,2.92,86.40
146944,558365750,216.30,-14.34,-33.83,-213.16,36.74,-2.46,-1.97,1,11.93,0.32,38.12
146944,558153959,60.79,28.02,6.54,53.56,28.77,1.38,0.23,1,22.12,-3.01,50.39
146944,559811136,117.49,-23.89,-10.92,-114.52,26.26,-2.18,-2.71,-1,9.64,1.99,22.55
146944,559537884,44.79,25.33,-4.25,-36.69,25.68,-1.15,-0.17,1,27.27,2.11,48.06
146944,560033581,40.58,-33.90,-7.35,-21.07,34.69,-0.58,-2.93,1,46.51,0.09,80.18
146944,560519431,126.59,-25.78,11.08,-123.44,28.06,-2.19,2.74,1,6.40,-1.26,24.37
146944,562092865,134.61,-25.27,12.94,131.58,28.39,2.24,2.67,1,5.70,-0.90,24.87
146944,561555948,42.42,28.60,-19.44,24.56,34.58,0.66,-0.60,-1,13.19,-1.30,14.73
146944,561099118,145.96,14.33,27.20,-142.68,30.75,-2.24,1.09,1,11.37,1.53,8.16
146944,561098327,47.60,-27.69,-38.15,6.60,47.14,0.14,-2.20,-1,43.17,0.89,90.19
146944,578454144,132.43,-26.20,8.27,129.55,27.47,2.26,2.84,1,15.18,-0.35,40.83
146944,579402043,146.86,-26.29,-4.00,144.43,26.60,2.39,-2.99,-1,9.30,1.46,24.91
146944,579671099,38.02,-23.06,21.03,21.72,31.20,0.65,2.40,1,36.35,-0.43,66.56
146944,578888603,153.73,-9.09,-26.26,151.20,27.79,2.40,-1.90,1,34.59,1.20,62.00
146944,579095414,146.02,30.33,-3.44,142.79,30.53,2.25,-0.11,1,15.82,2.49,42.35
146944,579225374,44.12,23.59,20.44,-31.18,31.22,-0.88,0.71,-1,47.77,-2.73,76.36
146944,578475966,44.70,-25.27,12.37,34.73,28.14,1.04,2.69,1,21.05,-0.73,48.20
146944,580902555,38.82,28.08,-26.70,2.41,38.75,0.06,-0.76,-1,25.41,2.15,62.32
146944,580675008,44.86,-25.99,20.81,-30.07,33.29,-0.81,2.47,1,17.18,-0.06,45.58
146944,581394915,165.28,-30.87,27.26,-160.07,41.18,-2.07,2.42,1,40.92,-0.98,81.41
146944,581689499,164.25,-35.01,17.19,159.55,39.00,2.12,2.69,1,66.87,-0.44,102.14
146944,582103732,151.85,31.29,-2.05,148.58,31.35,2.26,-0.07,1,6.30,-1.03,13.10
146944,581461613,77.49,19.98,-58.45,46.78,61.77,0.70,-1.24,-1,42.30,1.72,101.82
146944,581925351,157.85,36.12,-19.51,-152.42,41.06,-2.02,-0.50,-1,46.09,2.49,86.75
146944,582078816,53.12,7.29,36.99,-37.41,37.71,-0.88,1.38,-1,37.10,-1.71,74.78
146944,582141448,190.50,-6.94,-39.43,186.25,40.04,2.24,-1.74,1,38.66,1.26,78.51
146944,581225505,143.76,-15.53,20.46,-141.44,25.68,-2.41,2.22,1,5.85,1.68,6.53
146944,581575801,26.65,21.86,-15.25,-0.03,26.65,-0.00,-0.61,-1,21.28,-2.47,38.20
146944,581821633,32.00,12.54,-28.27,-8.22,30.93,-0.26,-1.15,-1,37.46,2.14,67.87
146944,581252914,45.58,-5.28,44.88,-5.94,45.19,-0.13,1.69,1,40.26,-1.53,85.24
146944,583313043,89.21,-4.12,25.46,-85.40,25.79,-1.91,1.73,-1,11.09,2.08,5.94
146944,582476036,141.90,-24.91,-3.79,-139.65,25.19,-2.41,-2.99,1,11.55,-0.61,31.69
146944,583101628,33.51,16.59,-18.92,-22.12,25.16,-0.79,-0.85,1,5.94,3.05,22.71
146944,582857999,265.43,-8.48,-45.72,261.33,46.50,2.43,-1.75,-1,5.34,0.96,30.82
146944,583386959,183.62,28.87,-7.57,181.18,29.85,2.50,-0.26,-1,28.08,2.87,57.91
146944,582596232,168.00,34.40,-3.45,164.40,34.57,2.26,-0.10,-1,15.89,-0.60,11.58
146944,583093456,79.26,38.27,-31.55,61.82,49.60,1.05,-0.69,-1,40.53,2.49,89.66
146944,582546913,81.43,-26.23,9.33,-76.53,27.84,-1.74,2.80,1,10.47,-0.98,32.43
146944,582647401,37.65,-26.32,13.86,-23.08,29.75,-0.71,2.66,1,67.17,3.06,18.08
146944,582872217,285.47,-1.76,-72.08,276.22,72.10,2.05,-1.60,1,4.84,2.80,30.29
146944,583442369,29.78,8.66,28.40,-2.32,29.69,-0.08,1.27,-1,31.20,-1.97,60.78
146944,582568482,190.94,11.24,32.00,187.91,33.92,2.41,1.23,1,40.51,-1.86,74.11
146944,584535505,163.00,27.15,-13.94,-160.12,30.52,-2.36,-0.47,-1,12.24,-1.29,15.27
146944,584600313,139.54,-2.00,28.11,-136.66,28.18,-2.28,1.64,1,2.47,0.56,8.57
146944,583696898,28.84,-26.68,-10.09,4.21,28.53,0.15,-2.78,-1,30.32,0.31,58.80
146944,584956922,86.34,31.67,-5.46,-80.14,32.14,-1.64,-0.17,-1,27.66,2.81,59.43
146944,583790739,32.26,22.84,18.02,-13.95,29.09,-0.46,0.67,1,11.29,-0.40,18.47
146944,584354859,31.97,24.94,11.58,-16.30,27.50,-0.56,0.43,1,33.28,3.02,58.15
146944,584146808,60.47,-28.39,8.72,52.68,29.70,1.34,2.84,-1,2.50,1.65,9.66
146944,585633434,102.28,-33.94,-14.54,-95.38,36.92,-1.68,-2.74,1,5.92,2.24,17.93
146944,586344938,48.04,4.64,-37.96,-29.08,38.24,-0.70,-1.45,1,34.43,1.62,72.52
146944,585403683,52.79,-35.47,-22.00,-32.32,41.74,-0.71,-2.59,1,16.46,-0.74,41.84
146944,585710571,179.47,-25.08,-28.19,175.46,37.74,2.24,-2.30,-1,36.86,0.88,74.58
146944,395437816,52.43,28.14,42.94,-10.62,51.34,-0.21,0.99,1,31.26,-2.08,80.07
146944,395670672,157.99,-10.06,24.48,155.76,26.47,2.47,1.96,-1,8.34,-1.86,28.04
146944,395423930,41.67,37.80,10.17,14.30,39.14,0.36,0.26,-1,60.77,0.48,10.44
146944,395125159,95.93,19.15,24.60,-90.73,31.18,-1.79,0.91,-1,35.99,-1.96,66.36
146944,395199024,63.21,47.19,-15.03,39.27,49.53,0.73,-0.31,1,35.85,2.36,81.88
146944,396737645,46.19,37.82,3.66,-26.26,38.00,-0.65,0.10,-1,41.73,-2.96,79.57
146944,396495190,81.01,0.83,-44.45,67.72,44.46,1.21,-1.55,1,53.75,0.29,77.73
146944,396805959,118.69,-30.52,36.21,-108.84,47.35,-1.57,2.27,-1,6.06,0.00,30.70
146944,395898680,31.45,11.12,26.64,12.48,28.87,0.42,1.18,1,28.73,-1.97,57.60
146944,396664680,267.44,24.10,-36.44,-263.84,43.69,-2.50,-0.99,1,27.82,2.15,69.73
146944,397004792,122.92,-11.96,22.58,-120.23,25.55,-2.25,2.06,-1,22.24,-1.11,47.67
146944,396214841,153.20,15.57,-32.54,-148.89,36.08,-2.13,-1.12,1,35.29,1.76,70.78
146944,396795146,26.63,0.55,-25.64,-7.19,25.64,-0.28,-1.55,-1,12.63,0.12,26.66
146944,396203419,68.00,-33.03,18.25,-56.57,37.74,-1.19,2.64,1,36.66,-0.60,74.31
146944,396070524,46.62,-7.01,-34.27,-30.83,34.98,-0.79,-1.77,1,25.66,1.14,59.53
146944,397014020,70.10,-9.81,30.95,-62.12,32.47,-1.40,1.88,1,41.45,-1.11,73.15
146944,397966318,79.11,-27.98,-23.43,70.19,36.49,1.41,-2.44,-1,40.31,0.69,76.71
146944,397660298,44.17,-14.12,-22.42,35.33,26.50,1.10,-2.13,-1,5.26,-0.69,15.60
146944,397517052,120.42,31.74,3.44,-116.11,31.92,-2.00,0.11,1,28.27,-2.99,60.07
146944,397701044,49.78,22.81,21.31,38.78,31.21,1.04,0.75,-1,29.12,2.99,54.32
146944,398171364,227.33,25.79,-32.68,223.48,41.63,2.38,-0.90,1,35.56,2.36,76.82
146944,398613229,64.27,32.84,-20.83,-51.17,38.89,-1.09,-0.57,1,41.84,2.39,80.33
146944,399497057,41.02,14.72,32.57,20.12,35.74,0.54,1.15,-1,44.85,-1.98,80.08
146944,406341560,29.51,-26.67,-8.45,-9.38,27.98,-0.33,-2.83,1,37.31,0.51,64.29
146944,406624944,41.28,-22.46,31.01,-15.42,38.29,-0.39,2.20,1,33.85,-0.79,71.80
146944,406882868,125.38,-15.77,20.48,-122.68,25.84,-2.26,2.23,-1,7.18,-0.09,24.94
146944,406014555,156.43,31.84,-3.52,153.11,32.04,2.27,-0.11,1,16.74,-0.54,9.97
146944,406769949,123.86,26.56,-23.06,-118.76,35.17,-1.93,-0.72,-1,16.97,1.62,44.93
146944,406870197,66.40,-21.53,27.69,-56.38,35.07,-1.25,2.23,1,35.92,-0.93,70.98
146944,407666535,40.02,-30.74,-8.99,-24.00,32.03,-0.69,-2.86,1,39.04,0.14,70.52
146944,407975755,66.89,-17.40,-30.77,-56.78,35.35,-1.25,-2.09,-1,38.17,1.15,73.38
146944,407030941,138.52,-25.40,-40.24,-130.09,47.59,-1.73,-2.13,-1,14.15,-1.63,12.92
146944,252024714,74.99,9.30,-35.22,-65.55,36.43,-1.35,-1.31,1,35.34,2.07,71.22
146944,251620893,33.60,-26.04,-10.50,-18.46,28.08,-0.62,-2.76,1,8.43,-1.37,19.74
146944,252203103,34.90,-6.02,34.31,2.22,34.83,0.06,1.74,1,30.34,-1.61,64.64
146944,252244223,27.64,18.86,-19.69,4.53,27.26,0.17,-0.81,1,16.59,1.94,41.69
146944,253570892,41.98,21.94,-34.32,-10.14,40.73,-0.25,-1.00,1,38.59,2.18,79.28
146944,252470244,39.40,20.83,28.59,-17.35,35.37,-0.47,0.94,1,53.69,-2.43,86.59
146944,252502436,38.12,19.55,28.17,16.65,34.29,0.47,0.96,1,33.20,-3.10,60.38
146944,272091538,189.08,-21.70,31.31,-185.20,38.09,-2.28,2.18,1,9.95,2.52,6.69
146944,271653075,54.99,0.08,36.49,-41.13,36.49,-0.97,1.57,1,46.96,-0.95,78.81
146944,271862299,74.25,-20.07,-17.47,69.31,26.61,1.69,-2.43,1,7.84,-0.74,21.56
146944,272405052,44.12,42.84,-10.07,-3.21,44.01,-0.07,-0.23,1,35.79,-2.77,75.77
146944,272534222,29.08,-13.81,20.98,14.67,25.12,0.56,2.15,1,9.22,1.16,14.55
146944,273535651,35.93,27.22,17.65,-15.43,32.44,-0.46,0.58,1,26.72,-2.88,58.19
146944,273645419,76.79,-29.28,18.95,68.41,34.88,1.43,2.57,1,48.52,-1.47,74.24
146944,273598185,197.27,28.53,-16.76,-194.48,33.09,-2.47,-0.53,1,18.00,2.20,47.79
146944,288413041,42.55,15.09,-28.73,-27.51,32.45,-0.77,-1.09,1,46.14,2.48,75.63
146944,288475433,83.86,7.06,32.36,-77.04,33.12,-1.58,1.36,1,33.93,-1.61,66.78
146944,287410340,217.39,15.36,-33.68,214.22,37.02,2.46,-1.14,1,32.53,2.05,69.38
146944,288196022,173.49,-25.75,31.59,168.64,40.76,2.13,2.25,1,30.64,-1.21,69.75
146944,287896431,48.12,-24.14,22.46,35.05,32.97,0.93,2.39,1,24.92,-1.14,56.26
146944,288605207,83.03,1.09,27.77,-78.24,27.79,-1.76,1.53,1,27.76,-1.43,55.34
146944,289745535,110.70,-20.39,22.85,-106.38,30.62,-1.96,2.30,1,29.51,-1.45,57.33
146944,289617904,27.37,5.13,26.60,-3.90,27.09,-0.14,1.38,1,19.43,-0.54,37.65
146944,289272434,69.89,31.20,-14.24,-60.90,34.30,-1.34,-0.43,1,1.66,-1.17,5.46
146944,327052133,43.92,2.73,27.62,-34.04,27.76,-1.03,1.47,1,14.62,-2.10,39.37
146944,326985526,84.36,-4.03,-30.87,-78.41,31.13,-1.65,-1.70,1,36.41,1.13,66.55
146944,326698064,35.46,-3.55,34.77,5.94,34.95,0.17,1.67,1,5.16,1.89,2.90
146944,326707992,118.16,14.22,-24.53,-114.71,28.35,-2.11,-1.05,1,3.02,2.92,16.97
146944,327577331,140.60,1.60,29.86,-137.38,29.91,-2.23,1.52,1,32.55,-1.36,61.85
146944,328627715,141.75,32.19,-0.48,-138.05,32.20,-2.16,-0.01,1,33.85,3.06,65.99
146944,328630550,313.88,2.92,54.05,309.18,54.13,2.44,1.52,1,16.94,-1.23,59.37
146944,328208600,82.79,28.45,7.97,77.34,29.55,1.69,0.27,1,14.43,0.61,6.87
146944,328609250,37.44,27.88,21.80,-12.21,35.40,-0.34,0.66,1,33.93,-2.55,69.27
146944,332128061,197.38,-29.27,-23.47,193.78,37.52,2.34,-2.47,1,42.73,0.56,79.95
146944,332062986,117.63,-32.69,-13.29,-112.21,35.29,-1.87,-2.76,1,37.31,0.23,72.35
146944,347850403,140.70,25.13,10.32,138.05,27.17,2.33,0.39,1,16.24,-2.71,42.01
146944,412023943,51.68,5.33,-27.33,43.54,27.85,1.23,-1.38,1,8.00,2.54,27.65
146944,411799842,40.97,32.65,21.68,-11.93,39.19,-0.30,0.59,1,40.42,-2.47,79.54
146944,411299283,48.61,-35.92,14.40,29.42,38.70,0.70,2.76,1,44.71,-0.57,82.81
146944,411886108,117.20,3.82,27.58,-113.85,27.85,-2.12,1.43,1,8.73,0.06,19.78
146944,412682160,138.04,-25.08,-5.91,-135.62,25.76,-2.36,-2.91,1,17.45,3.06,6.60
146944,412618740,39.21,38.02,0.72,-9.55,38.02,-0.25,0.02,1,37.37,-3.08,75.37
146944,417445523,47.23,13.48,45.20,-2.30,47.17,-0.05,1.28,1,51.15,-2.51,93.18
146944,417153768,232.82,-44.27,64.88,-219.18,78.55,-1.75,2.17,1,4.88,2.94,14.79
146944,416716994,44.19,-35.45,-24.69,9.30,43.20,0.21,-2.53,1,12.41,1.22,44.14
146944,418278636,56.89,21.83,18.91,-49.01,28.88,-1.30,0.71,1,19.69,-2.51,47.66
146944,418990029,29.40,-17.94,-18.95,-13.54,26.10,-0.50,-2.33,1,28.52,0.80,54.56
146944,422125898,71.46,-2.02,27.67,65.85,27.74,1.60,1.64,1,5.85,1.93,3.63
146944,422264851,141.95,27.90,28.32,136.26,39.76,1.95,0.79,1,30.31,-2.41,69.40
146944,422605566,85.82,-7.81,-29.12,-80.35,30.15,-1.71,-1.83,1,8.91,-0.54,19.80
146944,438837687,109.39,-24.93,-13.62,-105.63,28.41,-2.02,-2.64,1,25.78,-0.01,52.38
146944,440411398,48.47,-5.51,-33.57,34.53,34.02,0.89,-1.73,1,3.35,1.55,21.30
146944,441139791,297.99,-49.58,-23.54,-292.90,54.88,-2.38,-2.70,1,9.73,-0.68,39.15
146944,441210921,41.70,-17.88,36.42,9.63,40.57,0.24,2.03,1,38.70,-1.21,79.16
146944,440899596,36.94,-18.95,24.69,19.88,31.13,0.60,2.23,1,31.59,-1.21,62.05
146944,441013492,204.04,-34.47,19.20,-200.19,39.46,-2.33,2.63,1,34.05,-0.47,73.29
146944,463370552,412.81,59.72,-34.00,-407.05,68.72,-2.48,-0.52,1,10.16,3.04,51.73
146944,462895306,66.97,-33.97,23.18,-52.86,41.13,-1.07,2.54,1,38.28,-2.07,58.76
146944,462892490,311.16,-43.65,-34.80,306.11,55.83,2.40,-2.47,1,10.85,-2.14,8.03
146944,523365910,67.28,35.03,29.31,-49.41,45.67,-0.94,0.70,1,28.27,0.74,1.50
146944,522853311,42.25,3.51,31.64,27.79,31.83,0.79,1.46,1,6.64,0.85,8.69
146944,523470480,64.01,32.94,19.79,51.19,38.42,1.10,0.54,1,40.44,-2.58,78.84
146944,523368714,217.52,32.58,-18.18,-214.30,37.31,-2.45,-0.51,1,25.04,-2.98,57.77
146944,523524882,29.98,-19.27,-17.55,14.83,26.06,0.54,-2.40,1,2.74,-1.48,7.55
146944,522935877,49.91,16.24,-36.26,30.20,39.73,0.70,-1.15,1,45.43,1.91,84.89
146944,525109779,157.50,-28.89,23.40,-153.04,37.18,-2.12,2.46,1,35.65,-0.73,72.79
146944,525398387,31.42,17.05,-26.36,1.39,31.39,0.04,-1.00,1,34.17,2.14,65.50
146944,524726828,46.21,37.51,-8.28,-25.68,38.41,-0.63,-0.22,1,28.39,2.55,64.89
146944,165790780,71.24,-8.91,-31.16,63.44,32.41,1.42,-1.85,1,6.45,-0.48,18.29
146944,166458237,210.48,22.83,-32.14,-206.75,39.43,-2.36,-0.95,1,35.52,2.47,74.09
146944,167004186,108.08,22.19,-12.51,105.04,25.47,2.12,-0.51,1,9.64,2.77,31.26
146944,167078130,209.65,20.38,31.87,206.20,37.83,2.40,1.00,1,10.70,-1.04,34.32
146944,167633067,49.08,-29.22,26.77,28.95,39.63,0.68,2.40,1,32.45,-0.73,71.73
146944,168197128,32.69,-20.02,25.84,0.20,32.69,0.01,2.23,-1,44.48,-1.22,75.34
146944,168249616,47.13,30.59,21.56,-28.66,37.42,-0.71,0.61,-1,44.71,-1.95,78.43
146944,168325304,189.30,31.28,8.06,186.53,32.30,2.45,0.25,-1,8.68,-2.87,33.49
146944,167289481,35.73,-2.25,-27.31,-22.93,27.41,-0.76,-1.65,-1,15.31,0.28,33.75
146944,167775737,46.98,2.58,42.03,-20.83,42.11,-0.48,1.51,-1,45.41,-1.05,83.75
146944,168032689,169.24,21.98,-31.77,-164.77,38.63,-2.16,-0.97,-1,32.04,1.89,69.66
146944,167201634,126.98,27.07,-8.70,123.75,28.44,2.18,-0.31,-1,27.59,2.45,55.01
146944,167321986,180.36,36.61,-25.28,-174.78,44.49,-2.08,-0.60,1,26.28,-3.11,64.97
146944,183157142,147.49,-13.23,25.34,144.69,28.58,2.32,2.05,1,28.72,-1.39,56.64
146944,182474937,319.40,24.80,-49.95,-314.49,55.77,-2.43,-1.11,-1,13.50,2.52,53.26
146944,181879354,74.99,-33.24,-12.00,66.15,35.34,1.38,-2.80,-1,46.50,1.84,59.56
146944,181967755,172.73,-27.75,-11.63,-170.09,30.08,-2.43,-2.74,1,17.52,1.36,40.64
146944,182041723,46.47,-32.93,-11.27,-30.78,34.80,-0.80,-2.81,1,38.81,0.15,73.22
146944,183128571,117.28,-17.83,-33.11,111.08,37.60,1.80,-2.06,1,30.70,1.41,66.99
146944,182549428,172.58,-27.33,8.12,170.21,28.51,2.49,2.85,1,2.18,0.31,15.08
146944,305659094,209.69,-44.73,-12.14,204.50,46.34,2.19,-2.88,-1,18.53,0.85,56.14
146944,305514912,109.90,-12.81,36.91,102.72,39.07,1.69,1.90,1,17.67,-0.73,50.85
146944,305245385,26.56,25.45,-0.15,-7.58,25.45,-0.29,-0.01,1,17.14,-2.98,41.63
146944,305802105,164.86,10.40,34.80,-160.80,36.33,-2.19,1.28,-1,32.69,-1.52,67.93
146944,305832690,37.60,-30.60,15.89,-15.00,34.48,-0.42,2.66,-1,37.02,-0.29,71.13
146944,305913234,33.48,22.05,-18.82,16.75,28.99,0.55,-0.71,1,34.73,2.06,62.37
146944,304883555,57.96,-14.07,29.96,-47.58,33.10,-1.16,2.01,1,42.13,-1.10,74.67
146944,305743195,41.10,26.61,2.62,-31.20,26.74,-0.99,0.10,-1,6.78,-1.36,17.94
146944,307007422,51.16,-6.84,-34.23,37.41,34.90,0.93,-1.77,1,52.28,1.39,85.43
146944,307037192,44.13,-15.33,34.76,-22.45,37.99,-0.56,1.99,-1,45.31,-0.97,82.63
146944,306416306,37.21,4.78,32.40,-17.67,32.75,-0.52,1.42,-1,40.95,-1.84,73.10
146944,306787626,45.87,27.62,-5.11,-36.26,28.09,-1.07,-0.18,1,39.51,-2.62,62.48
146944,306299924,68.99,34.07,16.93,57.56,38.04,1.20,0.46,1,46.20,-2.55,83.66
146944,310977045,54.28,7.80,-23.80,-48.16,25.05,-1.41,-1.25,1,13.82,-1.58,6.03
146944,310356225,138.21,-29.98,22.81,132.98,37.67,1.97,2.49,-1,35.51,-0.59,73.11
146944,310705465,222.22,11.00,-41.38,218.05,42.82,2.33,-1.31,1,23.05,0.21,43.33
146944,310990561,131.65,58.83,-36.67,-111.92,69.32,-1.26,-0.56,1,24.08,2.27,80.70
146944,311340684,50.08,26.32,-11.68,40.97,28.80,1.15,-0.42,-1,31.27,3.05,59.24
146944,312176501,43.01,32.25,6.07,27.79,32.82,0.77,0.19,-1,6.28,-2.63,28.34
146944,312755883,93.14,4.92,-42.91,-82.52,43.19,-1.40,-1.46,1,9.27,0.96,37.40
146944,312822284,70.58,-30.39,8.81,-63.09,31.64,-1.44,2.86,-1,13.67,-0.23,41.58
146944,312147738,71.36,8.98,-24.56,66.40,26.15,1.66,-1.22,1,2.41,-2.39,8.74
146944,312785032,58.67,12.80,-32.09,-47.41,34.55,-1.12,-1.19,-1,33.17,1.71,67.19
146944,313021858,37.62,11.26,35.88,0.93,37.61,0.02,1.27,-1,41.69,-1.90,79.19
146944,314304701,37.33,-29.70,9.68,20.45,31.23,0.62,2.83,1,10.91,2.82,0.14
146944,313712703,216.15,-15.96,33.61,212.92,37.21,2.45,2.01,1,39.82,-1.35,76.51
146944,314142295,118.17,-24.17,21.12,-113.72,32.10,-1.98,2.42,1,7.55,-0.84,31.08
146944,313233296,34.54,29.87,7.71,15.53,30.85,0.48,0.25,1,39.74,-3.14,69.48
146944,315027291,44.37,-12.64,-38.24,18.63,40.27,0.45,-1.89,1,35.57,1.21,75.69
